x_cm,y_cm,reachable,state_class,left_solution_count,right_solution_count,combo_count,sample_branch,left_theta1_deg,left_theta2_deg,right_theta1_deg,right_theta2_deg
8.0,25.0,1,3,2,2,4,L_up-R_up,-22.582,163.236,122.86,93.296
9.0,25.0,1,3,2,2,4,L_up-R_up,-29.448,161.577,120.56,97.109
10.0,25.0,1,3,2,2,4,L_up-R_up,-34.818,159.636,118.287,100.807
11.0,25.0,1,3,2,2,4,L_up-R_up,-38.935,157.481,116.03,104.404
12.0,25.0,1,3,2,2,4,L_up-R_up,-42.043,155.162,113.781,107.909
13.0,25.0,1,3,2,2,4,L_up-R_up,-44.353,152.717,111.53,111.331
14.0,25.0,1,3,2,2,4,L_up-R_up,-46.03,150.169,109.269,114.677
15.0,25.0,1,3,2,2,4,L_up-R_up,-47.204,147.538,106.987,117.953
16.0,25.0,1,3,2,2,4,L_up-R_up,-47.974,144.835,104.674,121.165
17.0,25.0,1,3,2,2,4,L_up-R_up,-48.415,142.069,102.318,124.316
18.0,25.0,1,3,2,2,4,L_up-R_up,-48.585,139.244,99.906,127.409
19.0,25.0,1,3,2,2,4,L_up-R_up,-48.529,136.365,97.422,130.447
20.0,25.0,1,3,2,2,4,L_up-R_up,-48.281,133.433,94.849,133.433
21.0,25.0,1,3,2,2,4,L_up-R_up,-47.87,130.447,92.164,136.365
22.0,25.0,1,3,2,2,4,L_up-R_up,-47.315,127.409,89.34,139.244
23.0,25.0,1,3,2,2,4,L_up-R_up,-46.634,124.316,86.346,142.069
24.0,25.0,1,3,2,2,4,L_up-R_up,-45.839,121.165,83.138,144.835
25.0,25.0,1,3,2,2,4,L_up-R_up,-44.94,117.953,79.666,147.538
26.0,25.0,1,3,2,2,4,L_up-R_up,-43.946,114.677,75.861,150.169
27.0,25.0,1,3,2,2,4,L_up-R_up,-42.861,111.331,71.636,152.717
28.0,25.0,1,3,2,2,4,L_up-R_up,-41.69,107.909,66.881,155.162
29.0,25.0,1,3,2,2,4,L_up-R_up,-40.433,104.404,61.454,157.481
30.0,25.0,1,3,2,2,4,L_up-R_up,-39.094,100.807,55.182,159.636
31.0,25.0,1,3,2,2,4,L_up-R_up,-37.669,97.109,47.871,161.577
32.0,25.0,1,3,2,2,4,L_up-R_up,-36.157,93.296,39.346,163.236
33.0,25.0,1,3,2,2,4,L_up-R_up,-34.553,89.355,29.539,164.526
34.0,25.0,1,3,2,2,4,L_up-R_up,-32.851,85.268,18.634,165.353
35.0,25.0,1,3,2,2,4,L_up-R_up,-31.043,81.011,7.181,165.638
36.0,25.0,1,3,2,2,4,L_up-R_up,-29.116,76.556,-3.986,165.353
37.0,25.0,1,3,2,2,4,L_up-R_up,-27.052,71.865,-14.064,164.526
38.0,25.0,1,3,2,2,4,L_up-R_up,-24.829,66.89,-22.582,163.236
39.0,25.0,1,3,2,2,4,L_up-R_up,-22.414,61.559,-29.448,161.577
40.0,25.0,1,3,2,2,4,L_up-R_up,-19.755,55.771,-34.818,159.636
0.0,26.0,1,3,2,2,4,L_up-R_up,51.065,157.481,142.866,54.813
1.0,26.0,1,3,2,2,4,L_up-R_up,44.076,159.228,139.662,60.659
2.0,26.0,1,3,2,2,4,L_up-R_up,36.219,160.691,136.68,66.031
3.0,26.0,1,3,2,2,4,L_up-R_up,27.532,161.805,133.863,71.034
4.0,26.0,1,3,2,2,4,L_up-R_up,18.209,162.506,131.174,75.744
5.0,26.0,1,3,2,2,4,L_up-R_up,8.627,162.746,128.584,80.212
6.0,26.0,1,3,2,2,4,L_up-R_up,-0.715,162.506,126.072,84.477
7.0,26.0,1,3,2,2,4,L_up-R_up,-9.338,161.805,123.622,88.567
8.0,26.0,1,3,2,2,4,L_up-R_up,-16.911,160.691,121.217,92.507
9.0,26.0,1,3,2,2,4,L_up-R_up,-23.304,159.228,118.848,96.315
10.0,26.0,1,3,2,2,4,L_up-R_up,-28.546,157.481,116.501,100.006
11.0,26.0,1,3,2,2,4,L_up-R_up,-32.753,155.505,114.168,103.592
12.0,26.0,1,3,2,2,4,L_up-R_up,-36.073,153.348,111.838,107.083
13.0,26.0,1,3,2,2,4,L_up-R_up,-38.653,151.045,109.501,110.487
14.0,26.0,1,3,2,2,4,L_up-R_up,-40.621,148.622,107.148,113.813
15.0,26.0,1,3,2,2,4,L_up-R_up,-42.086,146.099,104.768,117.065
16.0,26.0,1,3,2,2,4,L_up-R_up,-43.134,143.49,102.35,120.248
17.0,26.0,1,3,2,2,4,L_up-R_up,-43.837,140.805,99.882,123.367
18.0,26.0,1,3,2,2,4,L_up-R_up,-44.251,138.052,97.348,126.424
19.0,26.0,1,3,2,2,4,L_up-R_up,-44.419,135.235,94.734,129.42
20.0,26.0,1,3,2,2,4,L_up-R_up,-44.377,132.357,92.02,132.357
21.0,26.0,1,3,2,2,4,L_up-R_up,-44.154,129.42,89.184,135.235
22.0,26.0,1,3,2,2,4,L_up-R_up,-43.772,126.424,86.199,138.052
23.0,26.0,1,3,2,2,4,L_up-R_up,-43.249,123.367,83.032,140.805
24.0,26.0,1,3,2,2,4,L_up-R_up,-42.599,120.248,79.645,143.49
25.0,26.0,1,3,2,2,4,L_up-R_up,-41.833,117.065,75.987,146.099
26.0,26.0,1,3,2,2,4,L_up-R_up,-40.961,113.813,71.999,148.622
27.0,26.0,1,3,2,2,4,L_up-R_up,-39.989,110.487,67.608,151.045
28.0,26.0,1,3,2,2,4,L_up-R_up,-38.92,107.083,62.725,153.348
29.0,26.0,1,3,2,2,4,L_up-R_up,-37.76,103.592,57.247,155.505
30.0,26.0,1,3,2,2,4,L_up-R_up,-36.507,100.006,51.065,157.481
31.0,26.0,1,3,2,2,4,L_up-R_up,-35.163,96.315,44.076,159.228
32.0,26.0,1,3,2,2,4,L_up-R_up,-33.725,92.507,36.219,160.691
33.0,26.0,1,3,2,2,4,L_up-R_up,-32.189,88.567,27.532,161.805
34.0,26.0,1,3,2,2,4,L_up-R_up,-30.549,84.477,18.209,162.506
35.0,26.0,1,3,2,2,4,L_up-R_up,-28.796,80.212,8.627,162.746
36.0,26.0,1,3,2,2,4,L_up-R_up,-26.918,75.744,-0.715,162.506
37.0,26.0,1,3,2,2,4,L_up-R_up,-24.898,71.034,-9.338,161.805
38.0,26.0,1,3,2,2,4,L_up-R_up,-22.71,66.031,-16.911,160.691
39.0,26.0,1,3,2,2,4,L_up-R_up,-20.322,60.659,-23.304,159.228
40.0,26.0,1,3,2,2,4,L_up-R_up,-17.679,54.813,-28.546,157.481
0.0,27.0,1,3,2,2,4,L_up-R_up,47.957,155.162,141.857,53.665
1.0,27.0,1,3,2,2,4,L_up-R_up,41.373,156.744,138.574,59.586
2.0,27.0,1,3,2,2,4,L_up-R_up,34.174,158.048,135.52,65.007
3.0,27.0,1,3,2,2,4,L_up-R_up,26.432,159.027,132.637,70.047
4.0,27.0,1,3,2,2,4,L_up-R_up,18.312,159.636,129.885,74.782
5.0,27.0,1,3,2,2,4,L_up-R_up,10.079,159.843,127.233,79.266
6.0,27.0,1,3,2,2,4,L_up-R_up,2.052,159.636,124.659,83.541
7.0,27.0,1,3,2,2,4,L_up-R_up,-5.459,159.027,122.146,87.636
8.0,27.0,1,3,2,2,4,L_up-R_up,-12.223,158.048,119.678,91.576
9.0,27.0,1,3,2,2,4,L_up-R_up,-18.117,156.744,117.242,95.379
10.0,27.0,1,3,2,2,4,L_up-R_up,-23.119,155.162,114.827,99.062
11.0,27.0,1,3,2,2,4,L_up-R_up,-27.275,153.348,112.422,102.636
12.0,27.0,1,3,2,2,4,L_up-R_up,-30.671,151.342,110.017,106.111
13.0,27.0,1,3,2,2,4,L_up-R_up,-33.402,149.177,107.602,109.497
14.0,27.0,1,3,2,2,4,L_up-R_up,-35.564,146.877,105.166,112.799
15.0,27.0,1,3,2,2,4,L_up-R_up,-37.24,144.464,102.698,116.024
16.0,27.0,1,3,2,2,4,L_up-R_up,-38.505,141.952,100.187,119.176
17.0,27.0,1,3,2,2,4,L_up-R_up,-39.421,139.354,97.62,122.259
18.0,27.0,1,3,2,2,4,L_up-R_up,-40.038,136.677,94.982,125.275
19.0,27.0,1,3,2,2,4,L_up-R_up,-40.399,133.928,92.258,128.225
20.0,27.0,1,3,2,2,4,L_up-R_up,-40.538,131.109,89.428,131.109
21.0,27.0,1,3,2,2,4,L_up-R_up,-40.483,128.225,86.471,133.928
22.0,27.0,1,3,2,2,4,L_up-R_up,-40.257,125.275,83.361,136.677
23.0,27.0,1,3,2,2,4,L_up-R_up,-39.879,122.259,80.067,139.354
24.0,27.0,1,3,2,2,4,L_up-R_up,-39.363,119.176,76.553,141.952
25.0,27.0,1,3,2,2,4,L_up-R_up,-38.722,116.024,72.776,144.464
26.0,27.0,1,3,2,2,4,L_up-R_up,-37.965,112.799,68.686,146.877
27.0,27.0,1,3,2,2,4,L_up-R_up,-37.098,109.497,64.226,149.177
28.0,27.0,1,3,2,2,4,L_up-R_up,-36.128,106.111,59.329,151.342
29.0,27.0,1,3,2,2,4,L_up-R_up,-35.058,102.636,53.927,153.348
30.0,27.0,1,3,2,2,4,L_up-R_up,-33.889,99.062,47.957,155.162
31.0,27.0,1,3,2,2,4,L_up-R_up,-32.621,95.379,41.373,156.744
32.0,27.0,1,3,2,2,4,L_up-R_up,-31.253,91.576,34.174,158.048
33.0,27.0,1,3,2,2,4,L_up-R_up,-29.782,87.636,26.432,159.027
34.0,27.0,1,3,2,2,4,L_up-R_up,-28.2,83.541,18.312,159.636
35.0,27.0,1,3,2,2,4,L_up-R_up,-26.499,79.266,10.079,159.843
36.0,27.0,1,3,2,2,4,L_up-R_up,-24.666,74.782,2.052,159.636
37.0,27.0,1,3,2,2,4,L_up-R_up,-22.684,70.047,-5.459,159.027
38.0,27.0,1,3,2,2,4,L_up-R_up,-20.528,65.007,-12.223,158.048
39.0,27.0,1,3,2,2,4,L_up-R_up,-18.159,59.586,-18.117,156.744
40.0,27.0,1,3,2,2,4,L_up-R_up,-15.523,53.665,-23.119,155.162
0.0,28.0,1,3,2,2,4,L_up-R_up,45.647,152.717,140.965,52.32
1.0,28.0,1,3,2,2,4,L_up-R_up,39.486,154.158,137.594,58.332
2.0,28.0,1,3,2,2,4,L_up-R_up,32.889,155.333,134.465,63.816
3.0,28.0,1,3,2,2,4,L_up-R_up,25.933,156.206,131.514,68.9
4.0,28.0,1,3,2,2,4,L_up-R_up,18.753,156.744,128.697,73.665
5.0,28.0,1,3,2,2,4,L_up-R_up,11.537,156.926,125.983,78.171
6.0,28.0,1,3,2,2,4,L_up-R_up,4.503,156.744,123.349,82.458
7.0,28.0,1,3,2,2,4,L_up-R_up,-2.139,156.206,120.775,86.56
8.0,28.0,1,3,2,2,4,L_up-R_up,-8.223,155.333,118.245,90.501
9.0,28.0,1,3,2,2,4,L_up-R_up,-13.644,154.158,115.747,94.301
10.0,28.0,1,3,2,2,4,L_up-R_up,-18.364,152.717,113.268,97.976
11.0,28.0,1,3,2,2,4,L_up-R_up,-22.392,151.045,110.797,101.537
12.0,28.0,1,3,2,2,4,L_up-R_up,-25.774,149.177,108.323,104.996
13.0,28.0,1,3,2,2,4,L_up-R_up,-28.57,147.14,105.836,108.361
14.0,28.0,1,3,2,2,4,L_up-R_up,-30.846,144.96,103.326,111.639
15.0,28.0,1,3,2,2,4,L_up-R_up,-32.668,142.655,100.781,114.835
16.0,28.0,1,3,2,2,4,L_up-R_up,-34.094,140.242,98.19,117.953
17.0,28.0,1,3,2,2,4,L_up-R_up,-35.176,137.731,95.539,120.997
18.0,28.0,1,3,2,2,4,L_up-R_up,-35.959,135.133,92.814,123.969
19.0,28.0,1,3,2,2,4,L_up-R_up,-36.482,132.454,90.0,126.87
20.0,28.0,1,3,2,2,4,L_up-R_up,-36.777,129.699,87.078,129.699
21.0,28.0,1,3,2,2,4,L_up-R_up,-36.87,126.87,84.028,132.454
22.0,28.0,1,3,2,2,4,L_up-R_up,-36.784,123.969,80.826,135.133
23.0,28.0,1,3,2,2,4,L_up-R_up,-36.536,120.997,77.444,137.731
24.0,28.0,1,3,2,2,4,L_up-R_up,-36.143,117.953,73.852,140.242
25.0,28.0,1,3,2,2,4,L_up-R_up,-35.616,114.835,70.013,142.655
26.0,28.0,1,3,2,2,4,L_up-R_up,-34.965,111.639,65.887,144.96
27.0,28.0,1,3,2,2,4,L_up-R_up,-34.197,108.361,61.43,147.14
28.0,28.0,1,3,2,2,4,L_up-R_up,-33.319,104.996,56.598,149.177
29.0,28.0,1,3,2,2,4,L_up-R_up,-32.334,101.537,51.347,151.045
30.0,28.0,1,3,2,2,4,L_up-R_up,-31.243,97.976,45.647,152.717
31.0,28.0,1,3,2,2,4,L_up-R_up,-30.048,94.301,39.486,154.158
32.0,28.0,1,3,2,2,4,L_up-R_up,-28.746,90.501,32.889,155.333
33.0,28.0,1,3,2,2,4,L_up-R_up,-27.335,86.56,25.933,156.206
34.0,28.0,1,3,2,2,4,L_up-R_up,-25.807,82.458,18.753,156.744
35.0,28.0,1,3,2,2,4,L_up-R_up,-24.154,78.171,11.537,156.926
36.0,28.0,1,3,2,2,4,L_up-R_up,-22.362,73.665,4.503,156.744
37.0,28.0,1,3,2,2,4,L_up-R_up,-20.414,68.9,-2.139,156.206
38.0,28.0,1,3,2,2,4,L_up-R_up,-18.281,63.816,-8.223,155.333
39.0,28.0,1,3,2,2,4,L_up-R_up,-15.925,58.332,-13.644,154.158
40.0,28.0,1,3,2,2,4,L_up-R_up,-13.285,52.32,-18.364,152.717
0.0,29.0,1,3,2,2,4,L_up-R_up,43.97,150.169,140.197,50.765
1.0,29.0,1,3,2,2,4,L_up-R_up,38.217,151.492,136.729,56.89
2.0,29.0,1,3,2,2,4,L_up-R_up,32.155,152.561,133.519,62.451
3.0,29.0,1,3,2,2,4,L_up-R_up,25.855,153.348,130.497,67.589
4.0,29.0,1,3,2,2,4,L_up-R_up,19.425,153.831,127.615,72.392
5.0,29.0,1,3,2,2,4,L_up-R_up,13.003,153.994,124.839,76.924
6.0,29.0,1,3,2,2,4,L_up-R_up,6.744,153.831,122.144,81.228
7.0,29.0,1,3,2,2,4,L_up-R_up,0.797,153.348,119.511,85.34
8.0,29.0,1,3,2,2,4,L_up-R_up,-4.715,152.561,116.923,89.284
9.0,29.0,1,3,2,2,4,L_up-R_up,-9.708,151.492,114.366,93.081
10.0,29.0,1,3,2,2,4,L_up-R_up,-14.139,150.169,111.827,96.748
11.0,29.0,1,3,2,2,4,L_up-R_up,-18.001,148.622,109.295,100.297
12.0,29.0,1,3,2,2,4,L_up-R_up,-21.314,146.877,106.76,103.739
13.0,29.0,1,3,2,2,4,L_up-R_up,-24.113,144.96,104.21,107.083
14.0,29.0,1,3,2,2,4,L_up-R_up,-26.446,142.892,101.634,110.334
15.0,29.0,1,3,2,2,4,L_up-R_up,-28.359,140.692,99.022,113.5
16.0,29.0,1,3,2,2,4,L_up-R_up,-29.898,138.374,96.362,116.583
17.0,29.0,1,3,2,2,4,L_up-R_up,-31.106,135.951,93.641,119.587
18.0,29.0,1,3,2,2,4,L_up-R_up,-32.021,133.433,90.846,122.514
19.0,29.0,1,3,2,2,4,L_up-R_up,-32.677,130.825,87.961,125.363
20.0,29.0,1,3,2,2,4,L_up-R_up,-33.103,128.134,84.969,128.134
21.0,29.0,1,3,2,2,4,L_up-R_up,-33.324,125.363,81.852,130.825
22.0,29.0,1,3,2,2,4,L_up-R_up,-33.36,122.514,78.589,133.433
23.0,29.0,1,3,2,2,4,L_up-R_up,-33.229,119.587,75.154,135.951
24.0,29.0,1,3,2,2,4,L_up-R_up,-32.946,116.583,71.523,138.374
25.0,29.0,1,3,2,2,4,L_up-R_up,-32.522,113.5,67.667,140.692
26.0,29.0,1,3,2,2,4,L_up-R_up,-31.969,110.334,63.554,142.892
27.0,29.0,1,3,2,2,4,L_up-R_up,-31.292,107.083,59.154,144.96
28.0,29.0,1,3,2,2,4,L_up-R_up,-30.499,103.739,54.436,146.877
29.0,29.0,1,3,2,2,4,L_up-R_up,-29.592,100.297,49.379,148.622
30.0,29.0,1,3,2,2,4,L_up-R_up,-28.575,96.748,43.97,150.169
31.0,29.0,1,3,2,2,4,L_up-R_up,-27.447,93.081,38.217,151.492
32.0,29.0,1,3,2,2,4,L_up-R_up,-26.207,89.284,32.155,152.561
33.0,29.0,1,3,2,2,4,L_up-R_up,-24.851,85.34,25.855,153.348
34.0,29.0,1,3,2,2,4,L_up-R_up,-23.373,81.228,19.425,153.831
35.0,29.0,1,3,2,2,4,L_up-R_up,-21.763,76.924,13.003,153.994
36.0,29.0,1,3,2,2,4,L_up-R_up,-20.007,72.392,6.744,153.831
37.0,29.0,1,3,2,2,4,L_up-R_up,-18.086,67.589,0.797,153.348
38.0,29.0,1,3,2,2,4,L_up-R_up,-15.971,62.451,-4.715,152.561
39.0,29.0,1,3,2,2,4,L_up-R_up,-13.618,56.89,-9.708,151.492
40.0,29.0,1,3,2,2,4,L_up-R_up,-10.962,50.765,-14.139,150.169
0.0,30.0,1,3,2,2,4,L_up-R_up,42.796,147.538,139.562,48.986
1.0,30.0,1,3,2,2,4,L_up-R_up,37.422,148.76,135.986,55.25
2.0,30.0,1,3,2,2,4,L_up-R_up,31.829,149.74,132.689,60.906
3.0,30.0,1,3,2,2,4,L_up-R_up,26.081,150.459,129.592,66.109
4.0,30.0,1,3,2,2,4,L_up-R_up,20.262,150.897,126.642,70.959
5.0,30.0,1,3,2,2,4,L_up-R_up,14.478,151.045,123.804,75.522
6.0,30.0,1,3,2,2,4,L_up-R_up,8.841,150.897,121.05,79.849
7.0,30.0,1,3,2,2,4,L_up-R_up,3.461,150.459,118.36,83.973
8.0,30.0,1,3,2,2,4,L_up-R_up,-1.569,149.74,115.716,87.923
9.0,30.0,1,3,2,2,4,L_up-R_up,-6.181,148.76,113.103,91.719
10.0,30.0,1,3,2,2,4,L_up-R_up,-10.334,147.538,110.509,95.379
11.0,30.0,1,3,2,2,4,L_up-R_up,-14.013,146.099,107.922,98.917
12.0,30.0,1,3,2,2,4,L_up-R_up,-17.224,144.464,105.33,102.342
13.0,30.0,1,3,2,2,4,L_up-R_up,-19.987,142.655,102.724,105.664
14.0,30.0,1,3,2,2,4,L_up-R_up,-22.333,140.692,100.092,108.89
15.0,30.0,1,3,2,2,4,L_up-R_up,-24.295,138.59,97.423,112.024
16.0,30.0,1,3,2,2,4,L_up-R_up,-25.909,136.365,94.706,115.072
17.0,30.0,1,3,2,2,4,L_up-R_up,-27.208,134.027,91.928,118.034
18.0,30.0,1,3,2,2,4,L_up-R_up,-28.225,131.587,89.077,120.914
19.0,30.0,1,3,2,2,4,L_up-R_up,-28.987,129.05,86.139,123.711
20.0,30.0,1,3,2,2,4,L_up-R_up,-29.522,126.424,83.098,126.424
21.0,30.0,1,3,2,2,4,L_up-R_up,-29.85,123.711,79.937,129.05
22.0,30.0,1,3,2,2,4,L_up-R_up,-29.991,120.914,76.638,131.587
23.0,30.0,1,3,2,2,4,L_up-R_up,-29.963,118.034,73.181,134.027
24.0,30.0,1,3,2,2,4,L_up-R_up,-29.777,115.072,69.544,136.365
25.0,30.0,1,3,2,2,4,L_up-R_up,-29.447,112.024,65.705,138.59
26.0,30.0,1,3,2,2,4,L_up-R_up,-28.982,108.89,61.641,140.692
27.0,30.0,1,3,2,2,4,L_up-R_up,-28.388,105.664,57.332,142.655
28.0,30.0,1,3,2,2,4,L_up-R_up,-27.673,102.342,52.76,144.464
29.0,30.0,1,3,2,2,4,L_up-R_up,-26.839,98.917,47.914,146.099
30.0,30.0,1,3,2,2,4,L_up-R_up,-25.888,95.379,42.796,147.538
31.0,30.0,1,3,2,2,4,L_up-R_up,-24.822,91.719,37.422,148.76
32.0,30.0,1,3,2,2,4,L_up-R_up,-23.638,87.923,31.829,149.74
33.0,30.0,1,3,2,2,4,L_up-R_up,-22.333,83.973,26.081,150.459
34.0,30.0,1,3,2,2,4,L_up-R_up,-20.899,79.849,20.262,150.897
35.0,30.0,1,3,2,2,4,L_up-R_up,-19.326,75.522,14.478,151.045
36.0,30.0,1,3,2,2,4,L_up-R_up,-17.601,70.959,8.841,150.897
37.0,30.0,1,3,2,2,4,L_up-R_up,-15.7,66.109,3.461,150.459
38.0,30.0,1,3,2,2,4,L_up-R_up,-13.594,60.906,-1.569,149.74
39.0,30.0,1,3,2,2,4,L_up-R_up,-11.235,55.25,-6.181,148.76
40.0,30.0,1,3,2,2,4,L_up-R_up,-8.547,48.986,-10.334,147.538
0.0,31.0,1,3,2,2,4,L_up-R_up,42.026,144.835,139.072,46.961
1.0,31.0,1,3,2,2,4,L_up-R_up,36.998,145.971,135.373,53.398
2.0,31.0,1,3,2,2,4,L_up-R_up,31.817,146.877,131.98,59.17
3.0,31.0,1,3,2,2,4,L_up-R_up,26.536,147.538,128.803,64.453
4.0,31.0,1,3,2,2,4,L_up-R_up,21.224,147.941,125.783,69.36
5.0,31.0,1,3,2,2,4,L_up-R_up,15.962,148.076,122.882,73.963
6.0,31.0,1,3,2,2,4,L_up-R_up,10.835,147.941,120.069,78.317
7.0,31.0,1,3,2,2,4,L_up-R_up,5.926,147.538,117.323,82.458
8.0,31.0,1,3,2,2,4,L_up-R_up,1.306,146.877,114.625,86.417
9.0,31.0,1,3,2,2,4,L_up-R_up,-2.968,145.971,111.96,90.215
10.0,31.0,1,3,2,2,4,L_up-R_up,-6.862,144.835,109.315,93.87
11.0,31.0,1,3,2,2,4,L_up-R_up,-10.355,143.49,106.678,97.397
12.0,31.0,1,3,2,2,4,L_up-R_up,-13.447,141.952,104.037,100.807
13.0,31.0,1,3,2,2,4,L_up-R_up,-16.148,140.242,101.381,104.108
14.0,31.0,1,3,2,2,4,L_up-R_up,-18.477,138.374,98.7,107.308
15.0,31.0,1,3,2,2,4,L_up-R_up,-20.456,136.365,95.984,110.411
16.0,31.0,1,3,2,2,4,L_up-R_up,-22.113,134.227,93.22,113.422
17.0,31.0,1,3,2,2,4,L_up-R_up,-23.475,131.971,90.399,116.343
18.0,31.0,1,3,2,2,4,L_up-R_up,-24.566,129.606,87.507,119.176
19.0,31.0,1,3,2,2,4,L_up-R_up,-25.412,127.139,84.531,121.921
20.0,31.0,1,3,2,2,4,L_up-R_up,-26.034,124.576,81.458,124.576
21.0,31.0,1,3,2,2,4,L_up-R_up,-26.452,121.921,78.273,127.139
22.0,31.0,1,3,2,2,4,L_up-R_up,-26.683,119.176,74.961,129.606
23.0,31.0,1,3,2,2,4,L_up-R_up,-26.742,116.343,71.504,131.971
24.0,31.0,1,3,2,2,4,L_up-R_up,-26.642,113.422,67.887,134.227
25.0,31.0,1,3,2,2,4,L_up-R_up,-26.395,110.411,64.091,136.365
26.0,31.0,1,3,2,2,4,L_up-R_up,-26.008,107.308,60.102,138.374
27.0,31.0,1,3,2,2,4,L_up-R_up,-25.489,104.108,55.906,140.242
28.0,31.0,1,3,2,2,4,L_up-R_up,-24.843,100.807,51.495,141.952
29.0,31.0,1,3,2,2,4,L_up-R_up,-24.075,97.397,46.866,143.49
30.0,31.0,1,3,2,2,4,L_up-R_up,-23.186,93.87,42.026,144.835
31.0,31.0,1,3,2,2,4,L_up-R_up,-22.175,90.215,36.998,145.971
32.0,31.0,1,3,2,2,4,L_up-R_up,-21.042,86.417,31.817,146.877
33.0,31.0,1,3,2,2,4,L_up-R_up,-19.781,82.458,26.536,147.538
34.0,31.0,1,3,2,2,4,L_up-R_up,-18.386,78.317,21.224,147.941
35.0,31.0,1,3,2,2,4,L_up-R_up,-16.845,73.963,15.962,148.076
36.0,31.0,1,3,2,2,4,L_up-R_up,-15.143,69.36,10.835,147.941
37.0,31.0,1,3,2,2,4,L_up-R_up,-13.256,64.453,5.926,147.538
38.0,31.0,1,3,2,2,4,L_up-R_up,-11.15,59.17,1.306,146.877
39.0,31.0,1,3,2,2,4,L_up-R_up,-8.771,53.398,-2.968,145.971
40.0,31.0,1,3,2,2,4,L_up-R_up,-6.033,46.961,-6.862,144.835
0.0,32.0,1,3,2,2,4,L_up-R_up,41.585,142.069,138.744,44.663
1.0,32.0,1,3,2,2,4,L_up-R_up,36.87,143.13,134.901,51.318
2.0,32.0,1,3,2,2,4,L_up-R_up,32.049,143.974,131.401,57.231
3.0,32.0,1,3,2,2,4,L_up-R_up,27.169,144.587,128.138,62.613
4.0,32.0,1,3,2,2,4,L_up-R_up,22.284,144.96,125.044,67.589
5.0,32.0,1,3,2,2,4,L_up-R_up,17.458,145.085,122.078,72.242
6.0,32.0,1,3,2,2,4,L_up-R_up,12.756,144.96,119.206,76.629
7.0,32.0,1,3,2,2,4,L_up-R_up,8.244,144.587,116.405,80.793
8.0,32.0,1,3,2,2,4,L_up-R_up,3.977,143.974,113.655,84.764
9.0,32.0,1,3,2,2,4,L_up-R_up,0.0,143.13,110.941,88.567
10.0,32.0,1,3,2,2,4,L_up-R_up,-3.654,142.069,108.249,92.221
11.0,32.0,1,3,2,2,4,L_up-R_up,-6.968,140.805,105.565,95.739
12.0,32.0,1,3,2,2,4,L_up-R_up,-9.933,139.354,102.88,99.134
13.0,32.0,1,3,2,2,4,L_up-R_up,-12.556,137.731,100.182,102.416
14.0,32.0,1,3,2,2,4,L_up-R_up,-14.846,135.951,97.46,105.59
15.0,32.0,1,3,2,2,4,L_up-R_up,-16.819,134.027,94.705,108.663
16.0,32.0,1,3,2,2,4,L_up-R_up,-18.496,131.971,91.905,111.639
17.0,32.0,1,3,2,2,4,L_up-R_up,-19.896,129.792,89.05,114.519
18.0,32.0,1,3,2,2,4,L_up-R_up,-21.04,127.499,86.129,117.306
19.0,32.0,1,3,2,2,4,L_up-R_up,-21.949,125.1,83.13,120.0
20.0,32.0,1,3,2,2,4,L_up-R_up,-22.639,122.599,80.041,122.599
21.0,32.0,1,3,2,2,4,L_up-R_up,-23.13,120.0,76.849,125.1
22.0,32.0,1,3,2,2,4,L_up-R_up,-23.436,117.306,73.541,127.499
23.0,32.0,1,3,2,2,4,L_up-R_up,-23.57,114.519,70.104,129.792
24.0,32.0,1,3,2,2,4,L_up-R_up,-23.544,111.639,66.525,131.971
25.0,32.0,1,3,2,2,4,L_up-R_up,-23.368,108.663,62.792,134.027
26.0,32.0,1,3,2,2,4,L_up-R_up,-23.05,105.59,58.894,135.951
27.0,32.0,1,3,2,2,4,L_up-R_up,-22.597,102.416,54.824,137.731
28.0,32.0,1,3,2,2,4,L_up-R_up,-22.014,99.134,50.579,139.354
29.0,32.0,1,3,2,2,4,L_up-R_up,-21.305,95.739,46.163,140.805
30.0,32.0,1,3,2,2,4,L_up-R_up,-20.469,92.221,41.585,142.069
31.0,32.0,1,3,2,2,4,L_up-R_up,-19.509,88.567,36.87,143.13
32.0,32.0,1,3,2,2,4,L_up-R_up,-18.42,84.764,32.049,143.974
33.0,32.0,1,3,2,2,4,L_up-R_up,-17.198,80.793,27.169,144.587
34.0,32.0,1,3,2,2,4,L_up-R_up,-15.835,76.629,22.284,144.96
35.0,32.0,1,3,2,2,4,L_up-R_up,-14.32,72.242,17.458,145.085
36.0,32.0,1,3,2,2,4,L_up-R_up,-12.633,67.589,12.756,144.96
37.0,32.0,1,3,2,2,4,L_up-R_up,-10.75,62.613,8.244,144.587
38.0,32.0,1,3,2,2,4,L_up-R_up,-8.633,57.231,3.977,143.974
39.0,32.0,1,3,2,2,4,L_up-R_up,-6.219,51.318,0.0,143.13
40.0,32.0,1,3,2,2,4,L_up-R_up,-3.407,44.663,-3.654,142.069
0.0,33.0,1,3,2,2,4,L_up-R_up,41.415,139.244,138.596,42.055
1.0,33.0,1,3,2,2,4,L_up-R_up,36.982,140.242,134.583,48.986
2.0,33.0,1,3,2,2,4,L_up-R_up,32.478,141.032,130.961,55.075
3.0,33.0,1,3,2,2,4,L_up-R_up,27.944,141.605,127.602,60.577
