x_cm,y_cm,reachable,state_class,left_solution_count,right_solution_count,combo_count,sample_branch,left_theta1_deg,left_theta2_deg,right_theta1_deg,right_theta2_deg
12.0,9.0,1,3,2,2,4,L_up-R_up,-134.413,133.323,-190.933,78.301
13.0,9.0,1,3,2,2,4,L_up-R_up,-129.234,131.597,-192.303,83.46
14.0,9.0,1,3,2,2,4,L_up-R_up,-124.213,129.585,-193.421,88.313
15.0,9.0,1,3,2,2,4,L_up-R_up,-119.368,127.309,-194.297,92.898
16.0,9.0,1,3,2,2,4,L_up-R_up,-114.7,124.789,-194.932,97.245
17.0,9.0,1,3,2,2,4,L_up-R_up,-110.206,122.043,-195.325,101.375
18.0,9.0,1,3,2,2,4,L_up-R_up,-105.875,119.085,-195.466,105.301
19.0,9.0,1,3,2,2,4,L_up-R_up,-101.69,115.927,-195.343,109.033
20.0,9.0,1,3,2,2,4,L_up-R_up,-97.635,112.575,-194.94,112.575
21.0,9.0,1,3,2,2,4,L_up-R_up,-93.69,109.033,-194.236,115.927
22.0,9.0,1,3,2,2,4,L_up-R_up,-89.835,105.301,-193.21,119.085
23.0,9.0,1,3,2,2,4,L_up-R_up,-86.05,101.375,-191.837,122.043
24.0,9.0,1,3,2,2,4,L_up-R_up,-82.313,97.245,-190.089,124.789
25.0,9.0,1,3,2,2,4,L_up-R_up,-78.601,92.898,-187.941,127.309
26.0,9.0,1,3,2,2,4,L_up-R_up,-74.892,88.313,-185.372,129.585
27.0,9.0,1,3,2,2,4,L_up-R_up,-71.158,83.46,-182.364,131.597
28.0,9.0,1,3,2,2,4,L_up-R_up,-67.368,78.301,-178.911,133.323
29.0,9.0,1,3,2,2,4,L_up-R_up,-63.483,72.776,-175.02,134.74
30.0,9.0,1,3,2,2,4,L_up-R_up,-59.455,66.803,-170.717,135.826
31.0,9.0,1,3,2,2,4,L_up-R_up,-55.212,60.257,-166.046,136.561
32.0,9.0,1,3,2,2,4,L_up-R_up,-50.645,52.931,-161.069,136.933
33.0,9.0,1,3,2,2,4,L_up-R_up,-45.558,44.448,-155.864,136.933
34.0,9.0,1,3,2,2,4,L_up-R_up,-39.522,33.958,-150.516,136.561
35.0,9.0,1,3,2,2,4,L_up-R_up,-30.95,18.297,-145.109,135.826
36.0,9.0,0,0,0,2,0,none,,,,
37.0,9.0,0,0,0,2,0,none,,,,
38.0,9.0,0,0,0,2,0,none,,,,
39.0,9.0,0,0,0,2,0,none,,,,
40.0,9.0,0,0,0,2,0,none,,,,
0.0,10.0,0,0,2,0,0,none,,,,
1.0,10.0,0,0,2,0,0,none,,,,
2.0,10.0,0,0,2,0,0,none,,,,
3.0,10.0,0,0,2,0,0,none,,,,
4.0,10.0,0,0,2,0,0,none,,,,
5.0,10.0,1,3,2,2,4,L_up-R_up,-173.94,139.808,-172.754,25.474
6.0,10.0,1,3,2,2,4,L_up-R_up,-168.833,140.604,-178.568,38.484
7.0,10.0,1,3,2,2,4,L_up-R_up,-163.366,141.007,-182.661,48.147
8.0,10.0,1,3,2,2,4,L_up-R_up,-157.641,141.007,-185.903,56.213
9.0,10.0,1,3,2,2,4,L_up-R_up,-151.771,140.604,-188.595,63.292
10.0,10.0,1,3,2,2,4,L_up-R_up,-145.868,139.808,-190.879,69.682
11.0,10.0,1,3,2,2,4,L_up-R_up,-140.029,138.639,-192.834,75.555
12.0,10.0,1,3,2,2,4,L_up-R_up,-134.332,137.12,-194.506,81.019
13.0,10.0,1,3,2,2,4,L_up-R_up,-128.829,135.28,-195.923,86.146
14.0,10.0,1,3,2,2,4,L_up-R_up,-123.55,133.148,-197.1,90.987
15.0,10.0,1,3,2,2,4,L_up-R_up,-118.506,130.751,-198.045,95.579
16.0,10.0,1,3,2,2,4,L_up-R_up,-113.692,128.114,-198.756,99.949
17.0,10.0,1,3,2,2,4,L_up-R_up,-109.097,125.255,-199.23,104.116
18.0,10.0,1,3,2,2,4,L_up-R_up,-104.699,122.193,-199.454,108.093
19.0,10.0,1,3,2,2,4,L_up-R_up,-100.479,118.94,-199.415,111.887
20.0,10.0,1,3,2,2,4,L_up-R_up,-96.411,115.503,-199.092,115.503
21.0,10.0,1,3,2,2,4,L_up-R_up,-92.472,111.887,-198.461,118.94
22.0,10.0,1,3,2,2,4,L_up-R_up,-88.639,108.093,-197.494,122.193
23.0,10.0,1,3,2,2,4,L_up-R_up,-84.887,104.116,-196.159,125.255
24.0,10.0,1,3,2,2,4,L_up-R_up,-81.193,99.949,-194.421,128.114
25.0,10.0,1,3,2,2,4,L_up-R_up,-77.534,95.579,-192.246,130.751
26.0,10.0,1,3,2,2,4,L_up-R_up,-73.886,90.987,-189.598,133.148
27.0,10.0,1,3,2,2,4,L_up-R_up,-70.222,86.146,-186.451,135.28
28.0,10.0,1,3,2,2,4,L_up-R_up,-66.513,81.019,-182.788,137.12
29.0,10.0,1,3,2,2,4,L_up-R_up,-62.722,75.555,-178.609,138.639
30.0,10.0,1,3,2,2,4,L_up-R_up,-58.804,69.682,-173.94,139.808
31.0,10.0,1,3,2,2,4,L_up-R_up,-54.697,63.292,-168.833,140.604
32.0,10.0,1,3,2,2,4,L_up-R_up,-50.31,56.213,-163.366,141.007
33.0,10.0,1,3,2,2,4,L_up-R_up,-45.486,48.147,-157.641,141.007
34.0,10.0,1,3,2,2,4,L_up-R_up,-39.917,38.484,-151.771,140.604
35.0,10.0,1,3,2,2,4,L_up-R_up,-32.72,25.474,-145.868,139.808
36.0,10.0,0,0,0,2,0,none,,,,
37.0,10.0,0,0,0,2,0,none,,,,
38.0,10.0,0,0,0,2,0,none,,,,
39.0,10.0,0,0,0,2,0,none,,,,
40.0,10.0,0,0,0,2,0,none,,,,
0.0,11.0,0,0,2,0,0,none,,,,
1.0,11.0,0,0,2,0,0,none,,,,
2.0,11.0,0,0,2,0,0,none,,,,
3.0,11.0,0,0,2,0,0,none,,,,
4.0,11.0,1,3,2,2,4,L_up-R_up,-182.473,142.446,-167.443,9.936
5.0,11.0,1,3,2,2,4,L_up-R_up,-177.383,143.718,-177.189,30.621
6.0,11.0,1,3,2,2,4,L_up-R_up,-171.756,144.587,-182.352,42.221
7.0,11.0,1,3,2,2,4,L_up-R_up,-165.694,145.029,-186.219,51.318
8.0,11.0,1,3,2,2,4,L_up-R_up,-159.335,145.029,-189.368,59.077
9.0,11.0,1,3,2,2,4,L_up-R_up,-152.831,144.587,-192.029,65.97
10.0,11.0,1,3,2,2,4,L_up-R_up,-146.335,143.718,-194.32,72.242
11.0,11.0,1,3,2,2,4,L_up-R_up,-139.972,142.446,-196.306,78.04
12.0,11.0,1,3,2,2,4,L_up-R_up,-133.837,140.805,-198.028,83.46
13.0,11.0,1,3,2,2,4,L_up-R_up,-127.986,138.832,-199.509,88.567
14.0,11.0,1,3,2,2,4,L_up-R_up,-122.443,136.561,-200.762,93.408
15.0,11.0,1,3,2,2,4,L_up-R_up,-117.208,134.027,-201.792,98.016
16.0,11.0,1,3,2,2,4,L_up-R_up,-112.265,131.258,-202.597,102.416
17.0,11.0,1,3,2,2,4,L_up-R_up,-107.59,128.276,-203.171,106.625
18.0,11.0,1,3,2,2,4,L_up-R_up,-103.151,125.1,-203.501,110.657
19.0,11.0,1,3,2,2,4,L_up-R_up,-98.919,121.743,-203.57,114.519
20.0,11.0,1,3,2,2,4,L_up-R_up,-94.861,118.215,-203.353,118.215
21.0,11.0,1,3,2,2,4,L_up-R_up,-90.95,114.519,-202.824,121.743
22.0,11.0,1,3,2,2,4,L_up-R_up,-87.156,110.657,-201.949,125.1
23.0,11.0,1,3,2,2,4,L_up-R_up,-83.454,106.625,-200.686,128.276
24.0,11.0,1,3,2,2,4,L_up-R_up,-79.818,102.416,-198.992,131.258
25.0,11.0,1,3,2,2,4,L_up-R_up,-76.224,98.016,-196.819,134.027
26.0,11.0,1,3,2,2,4,L_up-R_up,-72.646,93.408,-194.118,136.561
27.0,11.0,1,3,2,2,4,L_up-R_up,-69.059,88.567,-190.845,138.832
28.0,11.0,1,3,2,2,4,L_up-R_up,-65.433,83.46,-186.968,140.805
29.0,11.0,1,3,2,2,4,L_up-R_up,-61.735,78.04,-182.473,142.446
30.0,11.0,1,3,2,2,4,L_up-R_up,-57.922,72.242,-177.383,143.718
31.0,11.0,1,3,2,2,4,L_up-R_up,-53.941,65.97,-171.756,144.587
32.0,11.0,1,3,2,2,4,L_up-R_up,-49.709,59.077,-165.694,145.029
33.0,11.0,1,3,2,2,4,L_up-R_up,-45.099,51.318,-159.335,145.029
34.0,11.0,1,3,2,2,4,L_up-R_up,-39.869,42.221,-152.831,144.587
35.0,11.0,1,3,2,2,4,L_up-R_up,-33.432,30.621,-146.335,143.718
36.0,11.0,1,3,2,2,4,L_up-R_up,-22.494,9.936,-139.972,142.446
37.0,11.0,0,0,0,2,0,none,,,,
38.0,11.0,0,0,0,2,0,none,,,,
39.0,11.0,0,0,0,2,0,none,,,,
40.0,11.0,0,0,0,2,0,none,,,,
0.0,12.0,0,0,2,0,0,none,,,,
1.0,12.0,0,0,2,0,0,none,,,,
2.0,12.0,0,0,2,0,0,none,,,,
3.0,12.0,0,0,2,0,0,none,,,,
4.0,12.0,1,3,2,2,4,L_up-R_up,-186.707,146.156,-173.669,18.698
5.0,12.0,1,3,2,2,4,L_up-R_up,-181.131,147.553,-181.098,34.636
6.0,12.0,1,3,2,2,4,L_up-R_up,-174.877,148.515,-185.876,45.35
7.0,12.0,1,3,2,2,4,L_up-R_up,-168.079,149.006,-189.602,54.04
8.0,12.0,1,3,2,2,4,L_up-R_up,-160.927,149.006,-192.701,61.568
9.0,12.0,1,3,2,2,4,L_up-R_up,-153.638,148.515,-195.359,68.319
10.0,12.0,1,3,2,2,4,L_up-R_up,-146.423,147.553,-197.677,74.501
11.0,12.0,1,3,2,2,4,L_up-R_up,-139.449,146.156,-199.712,80.244
12.0,12.0,1,3,2,2,4,L_up-R_up,-132.826,144.368,-201.5,85.635
13.0,12.0,1,3,2,2,4,L_up-R_up,-126.61,142.237,-203.06,90.732
14.0,12.0,1,3,2,2,4,L_up-R_up,-120.81,139.808,-204.404,95.579
15.0,12.0,1,3,2,2,4,L_up-R_up,-115.407,137.12,-205.537,100.208
16.0,12.0,1,3,2,2,4,L_up-R_up,-110.367,134.205,-206.455,104.642
17.0,12.0,1,3,2,2,4,L_up-R_up,-105.645,131.088,-207.15,108.898
18.0,12.0,1,3,2,2,4,L_up-R_up,-101.199,127.791,-207.608,112.989
19.0,12.0,1,3,2,2,4,L_up-R_up,-96.987,124.325,-207.81,116.922
20.0,12.0,1,3,2,2,4,L_up-R_up,-92.97,120.701,-207.731,120.701
21.0,12.0,1,3,2,2,4,L_up-R_up,-89.112,116.922,-207.338,124.325
22.0,12.0,1,3,2,2,4,L_up-R_up,-85.381,112.989,-206.591,127.791
23.0,12.0,1,3,2,2,4,L_up-R_up,-81.749,108.898,-205.443,131.088
24.0,12.0,1,3,2,2,4,L_up-R_up,-78.187,104.642,-203.838,134.205
25.0,12.0,1,3,2,2,4,L_up-R_up,-74.671,100.208,-201.712,137.12
26.0,12.0,1,3,2,2,4,L_up-R_up,-71.175,95.579,-198.998,139.808
27.0,12.0,1,3,2,2,4,L_up-R_up,-67.672,90.732,-195.627,142.237
28.0,12.0,1,3,2,2,4,L_up-R_up,-64.135,85.635,-191.542,144.368
29.0,12.0,1,3,2,2,4,L_up-R_up,-60.532,80.244,-186.707,146.156
30.0,12.0,1,3,2,2,4,L_up-R_up,-56.824,74.501,-181.131,147.553
31.0,12.0,1,3,2,2,4,L_up-R_up,-52.959,68.319,-174.877,148.515
32.0,12.0,1,3,2,2,4,L_up-R_up,-48.868,61.568,-168.079,149.006
33.0,12.0,1,3,2,2,4,L_up-R_up,-44.438,54.04,-160.927,149.006
34.0,12.0,1,3,2,2,4,L_up-R_up,-39.473,45.35,-153.638,148.515
35.0,12.0,1,3,2,2,4,L_up-R_up,-33.538,34.636,-146.423,147.553
36.0,12.0,1,3,2,2,4,L_up-R_up,-25.028,18.698,-139.449,146.156
37.0,12.0,0,0,0,2,0,none,,,,
38.0,12.0,0,0,0,2,0,none,,,,
39.0,12.0,0,0,0,2,0,none,,,,
40.0,12.0,0,0,0,2,0,none,,,,
0.0,13.0,0,0,2,0,0,none,,,,
1.0,13.0,0,0,2,0,0,none,,,,
2.0,13.0,0,0,2,0,0,none,,,,
3.0,13.0,0,0,2,0,0,none,,,,
4.0,13.0,1,3,2,2,4,L_up-R_up,-191.443,149.756,-178.176,23.952
5.0,13.0,1,3,2,2,4,L_up-R_up,-185.308,151.309,-184.652,37.866
6.0,13.0,1,3,2,2,4,L_up-R_up,-178.289,152.389,-189.191,47.976
7.0,13.0,1,3,2,2,4,L_up-R_up,-170.557,152.943,-192.833,56.366
8.0,13.0,1,3,2,2,4,L_up-R_up,-162.386,152.943,-195.914,63.719
9.0,13.0,1,3,2,2,4,L_up-R_up,-154.1,152.389,-198.593,70.36
10.0,13.0,1,3,2,2,4,L_up-R_up,-146.001,151.309,-200.955,76.474
11.0,13.0,1,3,2,2,4,L_up-R_up,-138.313,149.756,-203.054,82.177
12.0,13.0,1,3,2,2,4,L_up-R_up,-131.16,147.791,-204.921,87.548
13.0,13.0,1,3,2,2,4,L_up-R_up,-124.581,145.476,-206.575,92.643
14.0,13.0,1,3,2,2,4,L_up-R_up,-118.554,142.866,-208.025,97.502
15.0,13.0,1,3,2,2,4,L_up-R_up,-113.028,140.006,-209.276,102.155
16.0,13.0,1,3,2,2,4,L_up-R_up,-107.939,136.933,-210.324,106.625
17.0,13.0,1,3,2,2,4,L_up-R_up,-103.221,133.674,-211.16,110.93
18.0,13.0,1,3,2,2,4,L_up-R_up,-98.815,130.249,-211.771,115.08
19.0,13.0,1,3,2,2,4,L_up-R_up,-94.664,126.671,-212.135,119.085
20.0,13.0,1,3,2,2,4,L_up-R_up,-90.723,122.949,-212.226,122.949
21.0,13.0,1,3,2,2,4,L_up-R_up,-86.95,119.085,-212.007,126.671
22.0,13.0,1,3,2,2,4,L_up-R_up,-83.31,115.08,-211.434,130.249
23.0,13.0,1,3,2,2,4,L_up-R_up,-79.769,110.93,-210.453,133.674
24.0,13.0,1,3,2,2,4,L_up-R_up,-76.301,106.625,-208.994,136.933
25.0,13.0,1,3,2,2,4,L_up-R_up,-72.879,102.155,-206.978,140.006
26.0,13.0,1,3,2,2,4,L_up-R_up,-69.476,97.502,-204.312,142.866
27.0,13.0,1,3,2,2,4,L_up-R_up,-66.068,92.643,-200.895,145.476
28.0,13.0,1,3,2,2,4,L_up-R_up,-62.627,87.548,-196.631,147.791
29.0,13.0,1,3,2,2,4,L_up-R_up,-59.123,82.177,-191.443,149.756
30.0,13.0,1,3,2,2,4,L_up-R_up,-55.518,76.474,-185.308,151.309
31.0,13.0,1,3,2,2,4,L_up-R_up,-51.767,70.36,-178.289,152.389
32.0,13.0,1,3,2,2,4,L_up-R_up,-47.805,63.719,-170.557,152.943
33.0,13.0,1,3,2,2,4,L_up-R_up,-43.533,56.366,-162.386,152.943
34.0,13.0,1,3,2,2,4,L_up-R_up,-38.785,47.976,-154.1,152.389
35.0,13.0,1,3,2,2,4,L_up-R_up,-33.214,37.866,-146.001,151.309
36.0,13.0,1,3,2,2,4,L_up-R_up,-25.775,23.952,-138.313,149.756
37.0,13.0,0,0,0,2,0,none,,,,
38.0,13.0,0,0,0,2,0,none,,,,
39.0,13.0,0,0,0,2,0,none,,,,
40.0,13.0,0,0,0,2,0,none,,,,
0.0,14.0,0,0,2,0,0,none,,,,
1.0,14.0,0,0,2,0,0,none,,,,
2.0,14.0,0,0,2,0,0,none,,,,
3.0,14.0,0,0,2,0,0,none,,,,
4.0,14.0,1,3,2,2,4,L_up-R_up,-196.869,153.224,-181.986,27.748
5.0,14.0,1,3,2,2,4,L_up-R_up,-190.107,154.973,-187.935,40.487
6.0,14.0,1,3,2,2,4,L_up-R_up,-182.139,156.206,-192.326,50.167
7.0,14.0,1,3,2,2,4,L_up-R_up,-173.186,156.845,-195.925,58.332
8.0,14.0,1,3,2,2,4,L_up-R_up,-163.659,156.845,-199.015,65.551
9.0,14.0,1,3,2,2,4,L_up-R_up,-154.067,156.206,-201.731,72.108
10.0,14.0,1,3,2,2,4,L_up-R_up,-144.867,154.973,-204.154,78.171
11.0,14.0,1,3,2,2,4,L_up-R_up,-136.356,153.224,-206.33,83.845
12.0,14.0,1,3,2,2,4,L_up-R_up,-128.653,151.045,-208.288,89.204
13.0,14.0,1,3,2,2,4,L_up-R_up,-121.747,148.515,-210.048,94.301
14.0,14.0,1,3,2,2,4,L_up-R_up,-115.56,145.701,-211.618,99.175
15.0,14.0,1,3,2,2,4,L_up-R_up,-109.987,142.655,-213.002,103.854
16.0,14.0,1,3,2,2,4,L_up-R_up,-104.925,139.415,-214.197,108.361
17.0,14.0,1,3,2,2,4,L_up-R_up,-100.28,136.009,-215.195,112.713
18.0,14.0,1,3,2,2,4,L_up-R_up,-95.972,132.454,-215.982,116.922
19.0,14.0,1,3,2,2,4,L_up-R_up,-91.935,128.764,-216.536,120.997
20.0,14.0,1,3,2,2,4,L_up-R_up,-88.113,124.944,-216.831,124.944
21.0,14.0,1,3,2,2,4,L_up-R_up,-84.461,120.997,-216.829,128.764
22.0,14.0,1,3,2,2,4,L_up-R_up,-80.94,116.922,-216.482,132.454
23.0,14.0,1,3,2,2,4,L_up-R_up,-77.518,112.713,-215.729,136.009
24.0,14.0,1,3,2,2,4,L_up-R_up,-74.164,108.361,-214.49,139.415
25.0,14.0,1,3,2,2,4,L_up-R_up,-70.852,103.854,-212.668,142.655
26.0,14.0,1,3,2,2,4,L_up-R_up,-67.556,99.175,-210.141,145.701
27.0,14.0,1,3,2,2,4,L_up-R_up,-64.253,94.301,-206.768,148.515
28.0,14.0,1,3,2,2,4,L_up-R_up,-60.916,89.204,-202.392,151.045
29.0,14.0,1,3,2,2,4,L_up-R_up,-57.515,83.845,-196.869,153.224
30.0,14.0,1,3,2,2,4,L_up-R_up,-54.017,78.171,-190.107,154.973
31.0,14.0,1,3,2,2,4,L_up-R_up,-50.377,72.108,-182.139,156.206
32.0,14.0,1,3,2,2,4,L_up-R_up,-46.536,65.551,-173.186,156.845
33.0,14.0,1,3,2,2,4,L_up-R_up,-42.406,58.332,-163.659,156.845
34.0,14.0,1,3,2,2,4,L_up-R_up,-37.841,50.167,-154.067,156.206
35.0,14.0,1,3,2,2,4,L_up-R_up,-32.551,40.487,-144.867,154.973
36.0,14.0,1,3,2,2,4,L_up-R_up,-25.763,27.748,-136.356,153.224
37.0,14.0,0,0,0,2,0,none,,,,
38.0,14.0,0,0,0,2,0,none,,,,
39.0,14.0,0,0,0,2,0,none,,,,
40.0,14.0,0,0,0,2,0,none,,,,
0.0,15.0,0,0,2,0,0,none,,,,
1.0,15.0,0,0,2,0,0,none,,,,
2.0,15.0,0,0,2,0,0,none,,,,
3.0,15.0,1,3,2,2,4,L_up-R_up,-209.03,154.085,-174.546,8.332
4.0,15.0,1,3,2,2,4,L_up-R_up,-203.254,156.523,-185.36,30.621
5.0,15.0,1,3,2,2,4,L_up-R_up,-195.826,158.522,-190.995,42.599
6.0,15.0,1,3,2,2,4,L_up-R_up,-186.678,159.958,-195.299,51.967
7.0,15.0,1,3,2,2,4,L_up-R_up,-176.068,160.715,-198.888,59.963
8.0,15.0,1,3,2,2,4,L_up-R_up,-164.647,160.715,-202.005,67.08
9.0,15.0,1,3,2,2,4,L_up-R_up,-153.28,159.958,-204.775,73.574
10.0,15.0,1,3,2,2,4,L_up-R_up,-142.696,158.522,-207.27,79.598
11.0,15.0,1,3,2,2,4,L_up-R_up,-133.27,156.523,-209.534,85.252
12.0,15.0,1,3,2,2,4,L_up-R_up,-125.055,154.085,-211.595,90.605
13.0,15.0,1,3,2,2,4,L_up-R_up,-117.928,151.309,-213.472,95.707
14.0,15.0,1,3,2,2,4,L_up-R_up,-111.705,148.272,-215.174,100.596
15.0,15.0,1,3,2,2,4,L_up-R_up,-106.205,145.029,-216.705,105.301
16.0,15.0,1,3,2,2,4,L_up-R_up,-101.275,141.618,-218.063,109.843
17.0,15.0,1,3,2,2,4,L_up-R_up,-96.79,138.064,-219.241,114.24
18.0,15.0,1,3,2,2,4,L_up-R_up,-92.655,134.382,-220.226,118.504
19.0,15.0,1,3,2,2,4,L_up-R_up,-88.79,130.584,-221.0,122.646
20.0,15.0,1,3,2,2,4,L_up-R_up,-85.137,126.671,-221.534,126.671
21.0,15.0,1,3,2,2,4,L_up-R_up,-81.646,122.646,-221.793,130.584
22.0,15.0,1,3,2,2,4,L_up-R_up,-78.278,118.504,-221.728,134.382
23.0,15.0,1,3,2,2,4,L_up-R_up,-74.999,114.24,-221.273,138.064
24.0,15.0,1,3,2,2,4,L_up-R_up,-71.78,109.843,-220.343,141.618
25.0,15.0,1,3,2,2,4,L_up-R_up,-68.596,105.301,-218.825,145.029
26.0,15.0,1,3,2,2,4,L_up-R_up,-65.422,100.596,-216.567,148.272
27.0,15.0,1,3,2,2,4,L_up-R_up,-62.235,95.707,-213.381,151.309
28.0,15.0,1,3,2,2,4,L_up-R_up,-59.009,90.605,-209.03,154.085
29.0,15.0,1,3,2,2,4,L_up-R_up,-55.718,85.252,-203.254,156.523
30.0,15.0,1,3,2,2,4,L_up-R_up,-52.328,79.598,-195.826,158.522
31.0,15.0,1,3,2,2,4,L_up-R_up,-48.798,73.574,-186.678,159.958
32.0,15.0,1,3,2,2,4,L_up-R_up,-45.075,67.08,-176.068,160.715
33.0,15.0,1,3,2,2,4,L_up-R_up,-41.075,59.963,-164.647,160.715
34.0,15.0,1,3,2,2,4,L_up-R_up,-36.669,51.967,-153.28,159.958
35.0,15.0,1,3,2,2,4,L_up-R_up,-31.604,42.599,-142.696,158.522
36.0,15.0,1,3,2,2,4,L_up-R_up,-25.261,30.621,-133.27,156.523
37.0,15.0,1,3,2,2,4,L_up-R_up,-13.786,8.332,-125.055,154.085
38.0,15.0,0,0,0,2,0,none,,,,
39.0,15.0,0,0,0,2,0,none,,,,
40.0,15.0,0,0,0,2,0,none,,,,
0.0,16.0,0,0,2,0,0,none,,,,
1.0,16.0,0,0,2,0,0,none,,,,
2.0,16.0,0,0,2,0,0,none,,,,
3.0,16.0,1,3,2,2,4,L_up-R_up,-216.789,156.845,-179.378,14.2
4.0,16.0,1,3,2,2,4,L_up-R_up,-210.981,159.59,-188.411,32.801
5.0,16.0,1,3,2,2,4,L_up-R_up,-202.959,161.907,-193.857,44.266
6.0,16.0,1,3,2,2,4,L_up-R_up,-192.369,163.626,-198.12,53.408
7.0,16.0,1,3,2,2,4,L_up-R_up,-179.403,164.556,-201.724,61.278
8.0,16.0,1,3,2,2,4,L_up-R_up,-165.153,164.556,-204.887,68.319
9.0,16.0,1,3,2,2,4,L_up-R_up,-151.257,163.626,-207.723,74.765
10.0,16.0,1,3,2,2,4,L_up-R_up,-138.948,161.907,-210.3,80.761
11.0,16.0,1,3,2,2,4,L_up-R_up,-128.609,159.59,-212.661,86.401
12.0,16.0,1,3,2,2,4,L_up-R_up,-120.056,156.845,-214.835,91.751
13.0,16.0,1,3,2,2,4,L_up-R_up,-112.925,153.795,-216.838,96.86
14.0,16.0,1,3,2,2,4,L_up-R_up,-106.869,150.523,-218.682,101.764
15.0,16.0,1,3,2,2,4,L_up-R_up,-101.613,147.082,-220.371,106.492
16.0,16.0,1,3,2,2,4,L_up-R_up,-96.953,143.503,-221.906,111.066
17.0,16.0,1,3,2,2,4,L_up-R_up,-92.738,139.808,-223.281,115.503
18.0,16.0,1,3,2,2,4,L_up-R_up,-88.859,136.009,-224.486,119.816
19.0,16.0,1,3,2,2,4,L_up-R_up,-85.234,132.11,-225.504,124.017
20.0,16.0,1,3,2,2,4,L_up-R_up,-81.801,128.114,-226.312,128.114
21.0,16.0,1,3,2,2,4,L_up-R_up,-78.513,124.017,-226.876,132.11
22.0,16.0,1,3,2,2,4,L_up-R_up,-75.33,119.816,-227.15,136.009
23.0,16.0,1,3,2,2,4,L_up-R_up,-72.222,115.503,-227.07,139.808
24.0,16.0,1,3,2,2,4,L_up-R_up,-69.16,111.066,-226.55,143.503
25.0,16.0,1,3,2,2,4,L_up-R_up,-66.121,106.492,-225.468,147.082
26.0,16.0,1,3,2,2,4,L_up-R_up,-63.083,101.764,-223.654,150.523
27.0,16.0,1,3,2,2,4,L_up-R_up,-60.022,96.86,-220.87,153.795
28.0,16.0,1,3,2,2,4,L_up-R_up,-56.916,91.751,-216.789,156.845
29.0,16.0,1,3,2,2,4,L_up-R_up,-53.74,86.401,-210.981,159.59
30.0,16.0,1,3,2,2,4,L_up-R_up,-50.461,80.761,-202.959,161.907
31.0,16.0,1,3,2,2,4,L_up-R_up,-47.042,74.765,-192.369,163.626
32.0,16.0,1,3,2,2,4,L_up-R_up,-43.432,68.319,-179.403,164.556
33.0,16.0,1,3,2,2,4,L_up-R_up,-39.554,61.278,-165.153,164.556
34.0,16.0,1,3,2,2,4,L_up-R_up,-35.288,53.408,-151.257,163.626
35.0,16.0,1,3,2,2,4,L_up-R_up,-30.409,44.266,-138.948,161.907
36.0,16.0,1,3,2,2,4,L_up-R_up,-24.39,32.801,-128.609,159.59
37.0,16.0,1,3,2,2,4,L_up-R_up,-14.822,14.2,-120.056,156.845
38.0,16.0,0,0,0,2,0,none,,,,
39.0,16.0,0,0,0,2,0,none,,,,
40.0,16.0,0,0,0,2,0,none,,,,
0.0,17.0,0,0,2,0,0,none,,,,
1.0,17.0,0,0,2,0,0,none,,,,
2.0,17.0,0,0,2,0,0,none,,,,
3.0,17.0,1,3,2,2,4,L_up-R_up,-225.924,159.228,-182.927,17.467
4.0,17.0,1,3,2,2,4,L_up-R_up,-220.56,162.322,-191.197,34.412
5.0,17.0,1,3,2,2,4,L_up-R_up,-212.326,165.041,-196.538,45.528
6.0,17.0,1,3,2,2,4,L_up-R_up,-200.146,167.161,-200.796,54.51
7.0,17.0,1,3,2,2,4,L_up-R_up,-183.644,168.363,-204.435,62.29
8.0,17.0,1,3,2,2,4,L_up-R_up,-164.719,168.363,-207.656,69.275
9.0,17.0,1,3,2,2,4,L_up-R_up,-147.016,167.161,-210.568,75.687
10.0,17.0,1,3,2,2,4,L_up-R_up,-132.715,165.041,-213.237,81.663
11.0,17.0,1,3,2,2,4,L_up-R_up,-121.762,162.322,-215.703,87.293
12.0,17.0,1,3,2,2,4,L_up-R_up,-113.304,159.228,-217.996,92.643
13.0,17.0,1,3,2,2,4,L_up-R_up,-106.557,155.892,-220.133,97.759
14.0,17.0,1,3,2,2,4,L_up-R_up,-100.969,152.389,-222.127,102.676
15.0,17.0,1,3,2,2,4,L_up-R_up,-96.181,148.76,-223.985,107.424
16.0,17.0,1,3,2,2,4,L_up-R_up,-91.955,145.029,-225.707,112.024
17.0,17.0,1,3,2,2,4,L_up-R_up,-88.13,141.21,-227.293,116.494
18.0,17.0,1,3,2,2,4,L_up-R_up,-84.599,137.307,-228.735,120.849
19.0,17.0,1,3,2,2,4,L_up-R_up,-81.282,133.323,-230.021,125.1
20.0,17.0,1,3,2,2,4,L_up-R_up,-78.123,129.255,-231.132,129.255
21.0,17.0,1,3,2,2,4,L_up-R_up,-75.079,125.1,-232.041,133.323
22.0,17.0,1,3,2,2,4,L_up-R_up,-72.114,120.849,-232.708,137.307
23.0,17.0,1,3,2,2,4,L_up-R_up,-69.201,116.494,-233.079,141.21
24.0,17.0,1,3,2,2,4,L_up-R_up,-66.317,112.024,-233.075,145.029
25.0,17.0,1,3,2,2,4,L_up-R_up,-63.44,107.424,-232.578,148.76
26.0,17.0,1,3,2,2,4,L_up-R_up,-60.549,102.676,-231.419,152.389
27.0,17.0,1,3,2,2,4,L_up-R_up,-57.625,97.759,-229.336,155.892
